0,0.689255,0.690794
0,0.679162,0.679234
0,0.601863,0.602911
0,0.600331,0.600465
0,0.594331,0.595198
0,0.588788,0.589298
0,0.587187,0.588402
0,0.586764,0.587511
0,0.586351,0.586585
0,0.582572,0.582885
0,0.582079,0.582667
0,0.58196,0.58463
0,0.58137,0.582138
0,0.581321,0.582454
0,0.579167,0.581091
0,0.576792,0.576921
0,0.565776,0.565884
0,0.565624,0.566536
0,0.564031,0.565526
0,0.562555,0.562832
0,0.559584,0.559865
0,0.555387,0.555937
0,0.552239,0.552377
0,0.551155,0.551255
0,0.550879,0.551684
0,0.549606,0.550731
0,0.546196,0.549273
0,0.545738,0.546049
0,0.54567,0.54787
0,0.543659,0.544354
0,0.542099,0.542702
0,0.540133,0.540371
0,0.536095,0.536308
0,0.532936,0.537323
0,0.531245,0.531609
0,0.529215,0.53257
0,0.528331,0.533706
0,0.527707,0.527757
0,0.527586,0.535515
0,0.527182,0.527596
0,0.526917,0.526968
0,0.526777,0.526843
0,0.525696,0.526713
0,0.525587,0.525808
0,0.525503,0.527895
0,0.522705,0.523503
0,0.521772,0.522001
0,0.521649,0.522974
0,0.52132,0.521603
0,0.521262,0.521663
0,0.520644,0.520898
0,0.520346,0.520756
0,0.520199,0.522093
0,0.519799,0.519804
0,0.519428,0.519775
0,0.519237,0.519879
0,0.519138,0.522134
0,0.518905,0.518933
0,0.518722,0.518921
0,0.518388,0.518908
0,0.518208,0.51878
0,0.517994,0.519792
0,0.516921,0.521708
0,0.516918,0.518217
0,0.516599,0.516777
0,0.513805,0.514132
0,0.513465,0.514841
0,0.51298,0.514108
0,0.512464,0.513383
0,0.512076,0.512517
0,0.511834,0.511898
0,0.511555,0.511882
0,0.511082,0.518341
0,0.510906,0.511169
0,0.510442,0.510722
0,0.508968,0.510031
0,0.508968,0.509779
0,0.508837,0.509716
0,0.508759,0.509107
0,0.50831,0.508499
0,0.508068,0.508257
0,0.507606,0.508581
0,0.507327,0.509757
0,0.506498,0.508512
0,0.504753,0.505245
0,0.504563,0.506223
0,0.502749,0.503814
0,0.5018,0.50273
0,0.500503,0.502817
0,0.500328,0.500331
0,0.5003,0.500345
0,0.500251,0.500708
0,0.499768,0.499927
0,0.49825,0.498402
0,0.498096,0.498273
0,0.497802,0.499771
0,0.496458,0.496671
0,0.495627,0.49713
0,0.495509,0.496344
0,0.495472,0.50194
0,0.4946,0.494627
0,0.493434,0.4952
0,0.49288,0.493249
0,0.492636,0.492695
0,0.49249,0.492745
0,0.492019,0.492208
0,0.491932,0.491949
0,0.491609,0.491874
0,0.49106,0.493839
0,0.490829,0.491472
0,0.490522,0.49055
0,0.490344,0.490351
0,0.490125,0.490441
0,0.489431,0.492227
0,0.488391,0.488534
0,0.486263,0.488647
0,0.486083,0.486145
0,0.485502,0.485581
0,0.485005,0.485733
0,0.484622,0.48467
0,0.484376,0.484661
0,0.483912,0.483918
0,0.483896,0.484103
0,0.48358,0.483703
0,0.483533,0.483963
0,0.482496,0.483362
0,0.48158,0.483329
0,0.481076,0.481391
0,0.48077,0.48093
0,0.480695,0.482496
0,0.480307,0.485097
0,0.480305,0.480508
0,0.480301,0.480332
0,0.480295,0.481618
0,0.480049,0.480693
0,0.479948,0.480048
0,0.479935,0.480039
0,0.479866,0.481492
0,0.479845,0.479967
0,0.479732,0.479765
0,0.479704,0.480073
0,0.479389,0.47971
0,0.479051,0.480304
0,0.477801,0.478176
0,0.477062,0.478248
0,0.476817,0.47892
0,0.476516,0.490141
0,0.476134,0.476789
0,0.475487,0.476733
0,0.475423,0.475443
0,0.475381,0.475588
0,0.474991,0.475585
0,0.474983,0.475576
0,0.474694,0.474733
0,0.474352,0.474661
0,0.473897,0.474014
0,0.473828,0.473878
0,0.473463,0.47487
0,0.473383,0.474074
0,0.473131,0.473198
0,0.472931,0.473473
0,0.472891,0.473653
0,0.472779,0.47301
0,0.47197,0.475611
0,0.471919,0.472172
0,0.471735,0.474735
0,0.471639,0.471869
0,0.471599,0.472639
0,0.471495,0.471719
0,0.471485,0.471651
0,0.471307,0.471321
0,0.471036,0.472471
0,0.470854,0.471178
0,0.470665,0.472817
0,0.470653,0.470871
0,0.470652,0.470833
0,0.470588,0.470948
0,0.470283,0.470517
0,0.469954,0.470072
0,0.469869,0.470125
0,0.46971,0.470021
0,0.469479,0.470394
0,0.469399,0.47013
0,0.469393,0.469624
0,0.469366,0.470771
0,0.469126,0.469183
0,0.46907,0.469398
0,0.468431,0.468724
0,0.468336,0.469411
0,0.468274,0.477355
0,0.468109,0.468881
0,0.467739,0.467878
0,0.467613,0.468199
0,0.467611,0.469265
0,0.46745,0.468018
0,0.467303,0.46745
0,0.467258,0.468225
0,0.467123,0.46758
0,0.467089,0.467401
0,0.466979,0.469136
0,0.466978,0.467997
0,0.466876,0.468424
0,0.466749,0.468727
0,0.466492,0.466615
0,0.466424,0.466612
0,0.466368,0.467183
0,0.466322,0.466694
0,0.466295,0.470153
0,0.466286,0.466358
0,0.466153,0.467029
0,0.466065,0.468396
0,0.466053,0.466964
0,0.465467,0.465479
0,0.465427,0.482054
0,0.465038,0.465829
0,0.464959,0.465949
0,0.464822,0.469848
0,0.46459,0.464948
0,0.464577,0.470457
0,0.464136,0.464349
0,0.464131,0.464453
0,0.464023,0.464095
0,0.46401,0.48451
0,0.463844,0.464049
0,0.463745,0.464116
0,0.463696,0.463906
0,0.463606,0.464722
0,0.463522,0.46487
0,0.463463,0.464978
0,0.463241,0.46757
0,0.463059,0.463238
0,0.463027,0.463992
0,0.462679,0.462782
0,0.46259,0.463668
0,0.462455,0.462619
0,0.461957,0.462027
0,0.461884,0.462566
0,0.461757,0.462022
0,0.461695,0.462252
0,0.461438,0.463523
0,0.461068,0.461976
0,0.460987,0.465024
0,0.460687,0.460941
0,0.460407,0.460837
0,0.460389,0.460462
0,0.460272,0.461921
0,0.460267,0.460881
0,0.460244,0.460267
0,0.460099,0.460587
0,0.459801,0.460962
0,0.459687,0.460111
0,0.459497,0.475524
0,0.459136,0.459573
0,0.459098,0.459213
0,0.459072,0.459966
0,0.459048,0.45912
0,0.459044,0.461147
0,0.458702,0.459188
0,0.458517,0.459565
0,0.45846,0.459264
0,0.458294,0.459032
0,0.458247,0.463479
0,0.457973,0.458444
0,0.457949,0.458374
0,0.457773,0.45778
0,0.457747,0.459014
0,0.457622,0.458209
0,0.457473,0.458003
0,0.457442,0.458253
0,0.457417,0.457479
0,0.457177,0.457734
0,0.457112,0.457544
0,0.457023,0.459794
0,0.456971,0.45863
0,0.456598,0.457001
0,0.456545,0.45678
0,0.4565,0.457935
0,0.456482,0.457965
0,0.456478,0.456525
0,0.45637,0.459514
0,0.456313,0.456571
0,0.456253,0.456587
0,0.455888,0.456029
0,0.455627,0.455658
0,0.455348,0.455647
0,0.455311,0.455997
0,0.4553,0.455375
0,0.455162,0.4554
0,0.455091,0.455185
0,0.454988,0.45541
0,0.454829,0.455538
0,0.454828,0.455877
0,0.454799,0.454799
0,0.454776,0.454885
0,0.454765,0.45569
0,0.454689,0.454762
0,0.454602,0.454652
0,0.454511,0.456185
0,0.454384,0.454602
0,0.454373,0.454822
0,0.454158,0.458573
0,0.454099,0.45612
0,0.45375,0.455161
0,0.453274,0.455103
0,0.453171,0.453506
0,0.452908,0.453169
0,0.45272,0.454448
0,0.45244,0.452506
0,0.452432,0.452491
0,0.452394,0.466076
0,0.45239,0.45499
0,0.452207,0.452426
0,0.452003,0.452137
0,0.451992,0.452287
0,0.451795,0.451964
0,0.451765,0.451855
0,0.451702,0.452097
0,0.451688,0.452136
0,0.451584,0.453343
0,0.4515,0.451607
0,0.451457,0.451774
0,0.4514,0.452334
0,0.451382,0.452067
0,0.451157,0.451368
0,0.451086,0.452155
0,0.451027,0.451108
0,0.450986,0.451275
0,0.450685,0.451706
0,0.450644,0.452063
0,0.450499,0.45134
0,0.450238,0.450523
0,0.450133,0.450986
0,0.450096,0.451731
0,0.450093,0.451185
0,0.450079,0.450464
0,0.449197,0.449401
0,0.449176,0.469352
0,0.449141,0.449265
0,0.449033,0.451489
0,0.449031,0.451534
0,0.448413,0.464261
0,0.448279,0.448321
0,0.44811,0.448525
0,0.448054,0.448496
0,0.448022,0.448032
0,0.447919,0.448474
0,0.447907,0.447991
0,0.447849,0.452905
0,0.447562,0.450953
0,0.447511,0.448267
0,0.447456,0.448175
0,0.447327,0.447377
0,0.44709,0.448418
0,0.447041,0.447154
0,0.446829,0.447175
0,0.446802,0.453706
0,0.446702,0.446964
0,0.446693,0.447266
0,0.446594,0.449333
0,0.446421,0.446759
0,0.446153,0.446317
0,0.44596,0.446081
0,0.445798,0.448603
0,0.44577,0.447002
0,0.445736,0.445741
0,0.44562,0.446087
0,0.445547,0.445847
0,0.445536,0.446191
0,0.445519,0.446196
0,0.445311,0.446099
0,0.44526,0.445299
0,0.444736,0.445761
0,0.444724,0.445157
0,0.444683,0.44478
0,0.44445,0.444983
0,0.444166,0.446218
0,0.444147,0.444319
0,0.444115,0.444365
0,0.444012,0.444141
0,0.444007,0.445674
0,0.443861,0.444104
0,0.443824,0.445014
0,0.44365,0.444531
0,0.443577,0.445242
0,0.443567,0.444698
0,0.443302,0.443782
0,0.443132,0.443156
0,0.4429,0.443148
0,0.44286,0.443307
0,0.44273,0.443007
0,0.442727,0.443173
0,0.442599,0.442621
0,0.442538,0.443496
0,0.442536,0.444838
0,0.442355,0.443698
0,0.442035,0.442128
0,0.442019,0.443046
0,0.442017,0.442482
0,0.441955,0.442258
0,0.441941,0.441999
0,0.441909,0.442768
0,0.441842,0.443868
0,0.441729,0.458753
0,0.441639,0.442238
0,0.441631,0.441786
0,0.441623,0.442302
0,0.44159,0.441693
0,0.441496,0.441614
0,0.441171,0.441228
0,0.441167,0.459107
0,0.440969,0.442213
0,0.440691,0.441297
0,0.440684,0.44213
0,0.440589,0.441015
0,0.440564,0.441791
0,0.440295,0.441103
0,0.440228,0.440384
0,0.440198,0.441062
0,0.440061,0.446416
0,0.440051,0.440166
0,0.439919,0.440182
0,0.439861,0.443104
0,0.439679,0.43975
0,0.439609,0.439702
0,0.439572,0.447113
0,0.43948,0.439864
0,0.439463,0.440498
0,0.439416,0.45046
0,0.439397,0.44309
0,0.439381,0.442054
0,0.439312,0.440784
0,0.439273,0.439562
0,0.439247,0.439529
0,0.439245,0.440107
0,0.439152,0.440535
0,0.439142,0.440488
0,0.439009,0.439019
0,0.438899,0.440346
0,0.438872,0.439606
0,0.438835,0.439093
0,0.438813,0.439003
0,0.438746,0.438878
0,0.438685,0.44104
0,0.438523,0.438537
0,0.438424,0.452561
0,0.438341,0.44003
0,0.438283,0.443404
0,0.438011,0.44219
0,0.437933,0.441325
0,0.437882,0.438148
0,0.437878,0.437969
0,0.437851,0.441278
0,0.437799,0.439014
0,0.437588,0.437819
0,0.437472,0.437655
0,0.437461,0.438708
0,0.437263,0.437901
0,0.437244,0.440642
0,0.437239,0.457337
0,0.437179,0.437244
0,0.437163,0.438569
0,0.437153,0.438987
0,0.437145,0.438253
0,0.437014,0.440201
0,0.437001,0.439005
0,0.436935,0.448239
0,0.43692,0.43765
0,0.436915,0.437691
0,0.436827,0.43702
0,0.43682,0.437212
0,0.436759,0.436899
0,0.436689,0.437093
0,0.436569,0.436871
0,0.436547,0.446877
0,0.436453,0.43653
0,0.436438,0.439692
0,0.436426,0.437145
0,0.436372,0.440202
0,0.436354,0.441213
0,0.436323,0.43633
0,0.436302,0.437357
0,0.436258,0.436301
0,0.4361,0.437893
0,0.435668,0.436444
0,0.435628,0.444995
0,0.435419,0.443609
0,0.43533,0.436199
0,0.435273,0.435945
0,0.435271,0.435513
0,0.435247,0.435533
0,0.434781,0.434857
0,0.434755,0.435063
0,0.434628,0.434669
0,0.434601,0.434856
0,0.434518,0.435272
0,0.434393,0.434432
0,0.434196,0.434599
0,0.434077,0.434112
0,0.434034,0.434077
0,0.433862,0.434507
0,0.433795,0.433972
0,0.433681,0.438305
0,0.433545,0.435519
0,0.433386,0.434605
0,0.433179,0.433364
0,0.433027,0.433247
0,0.433026,0.433481
0,0.432873,0.436916
0,0.432846,0.432927
0,0.432801,0.434927
0,0.432798,0.440745
0,0.43272,0.432747
0,0.432717,0.432747
0,0.43265,0.432847
